"game_id","season","week","season_type","start_date","start_time_tbd","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_conference","home_points","home_post_win_prob","away_id","away_team","away_conference","away_points","away_post_win_prob","excitement_index"
262730103,2006,5,"regular","2006-09-30T13:00:00.000Z",NA,FALSE,FALSE,0,3615,"Alumni Stadium",103,"Boston College","ACC",22,NA,311,"Maine",NA,0,NA,NA
262730183,2006,5,"regular","2006-09-30T13:30:00.000Z",NA,FALSE,FALSE,38447,1964,"Carrier Dome",183,"Syracuse","Big East",40,NA,2751,"Wyoming","Mountain West",34,NA,NA
262732309,2006,5,"regular","2006-09-30T14:00:00.000Z",NA,FALSE,TRUE,22013,3696,"Dix Stadium",2309,"Kent State","Mid-American",37,NA,2006,"Akron","Mid-American",15,NA,NA
262732005,2006,5,"regular","2006-09-30T14:00:00.000Z",NA,FALSE,TRUE,40453,3713,"Falcon Stadium",2005,"Air Force","Mountain West",24,NA,167,"New Mexico","Mountain West",7,NA,NA
262730195,2006,5,"regular","2006-09-30T14:00:00.000Z",NA,FALSE,TRUE,18546,3876,"Peden Stadium",195,"Ohio","Mid-American",9,NA,189,"Bowling Green","Mid-American",21,NA,NA
262730087,2006,5,"regular","2006-09-30T14:30:00.000Z",NA,FALSE,FALSE,80795,3855,"Notre Dame Stadium",87,"Notre Dame","FBS Independents",35,NA,2509,"Purdue","Big Ten",21,NA,NA
262730254,2006,5,"regular","2006-09-30T15:00:00.000Z",NA,FALSE,FALSE,45222,587,"Rice-Eccles Stadium",254,"Utah","Mountain West",3,NA,68,"Boise State","Western Athletic",36,NA,NA
262730328,2006,5,"regular","2006-09-30T15:00:00.000Z",NA,FALSE,TRUE,8618,3905,"Romney Stadium",328,"Utah State","Western Athletic",21,NA,70,"Idaho","Western Athletic",41,NA,NA
262730245,2006,5,"regular","2006-09-30T15:30:00.000Z",NA,FALSE,TRUE,85979,3795,"Kyle Field",245,"Texas A&M","Big 12",27,NA,2641,"Texas Tech","Big 12",31,NA,NA
262730259,2006,5,"regular","2006-09-30T15:30:00.000Z",NA,FALSE,TRUE,66255,3799,"Lane Stadium",259,"Virginia Tech","ACC",27,NA,59,"Georgia Tech","ACC",38,NA,NA
262730009,2006,5,"regular","2006-09-30T15:30:00.000Z",NA,FALSE,TRUE,0,3947,"Sun Devil Stadium",9,"Arizona State","Pac-10",13,NA,2483,"Oregon","Pac-10",48,NA,NA
262732132,2006,5,"regular","2006-09-30T15:30:00.000Z",NA,FALSE,FALSE,21248,3854,"Nippert Stadium",2132,"Cincinnati","Big East",24,NA,193,"Miami (OH)","Mid-American",10,NA,NA
262730154,2006,5,"regular","2006-09-30T15:30:00.000Z",NA,FALSE,FALSE,29623,3630,"BB&T Field",154,"Wake Forest","ACC",34,NA,2335,"Liberty",NA,14,NA,NA
262730349,2006,5,"regular","2006-09-30T15:30:00.000Z",NA,FALSE,FALSE,31597,3841,"Blaik Field at Michie Stadium",349,"Army","FBS Independents",14,NA,242,"Rice","Conference USA",48,NA,NA
262730213,2006,5,"regular","2006-09-30T15:30:00.000Z",NA,FALSE,TRUE,108837,3632,"Beaver Stadium",213,"Penn State","Big Ten",33,NA,77,"Northwestern","Big Ten",7,NA,NA
262730057,2006,5,"regular","2006-09-30T15:30:00.000Z",NA,FALSE,TRUE,90671,3634,"Ben Hill Griffin Stadium",57,"Florida","SEC",28,NA,333,"Alabama","SEC",13,NA,NA
262730204,2006,5,"regular","2006-09-30T16:05:00.000Z",NA,FALSE,TRUE,39309,3893,"Reser Stadium",204,"Oregon State","Pac-10",13,NA,25,"California","Pac-10",41,NA,NA
262730309,2006,5,"regular","2006-09-30T17:00:00.000Z",NA,FALSE,FALSE,15932,3666,"Cajun Field",309,"Louisiana","Sun Belt",33,NA,2199,"Eastern Michigan","Mid-American",14,NA,NA
262730023,2006,5,"regular","2006-09-30T18:00:00.000Z",NA,FALSE,FALSE,14361,3935,"Spartan Stadium",23,"San José State","Western Athletic",31,NA,21,"San Diego State","Mountain West",10,NA,NA
262732229,2006,5,"regular","2006-09-30T18:00:00.000Z",NA,FALSE,TRUE,15174,218,"FIU Stadium",2229,"Florida International","Sun Belt",6,NA,2032,"Arkansas State","Sun Belt",31,NA,NA
262732390,2006,5,"regular","2006-09-30T18:00:00.000Z",NA,FALSE,FALSE,36107,NA,NA,2390,"Miami","ACC",14,NA,248,"Houston","Conference USA",13,NA,NA
262730096,2006,5,"regular","2006-09-30T18:00:00.000Z",NA,FALSE,FALSE,54566,3683,"Commonwealth Stadium",96,"Kentucky","SEC",45,NA,2117,"Central Michigan","Mid-American",36,NA,NA
262732050,2006,5,"regular","2006-09-30T18:30:00.000Z",NA,FALSE,TRUE,10128,3919,"Scheumann Stadium",2050,"Ball State","Mid-American",28,NA,2459,"Northern Illinois","Mid-American",40,NA,NA
262730228,2006,5,"regular","2006-09-30T19:00:00.000Z",NA,FALSE,FALSE,81000,3836,"Memorial Stadium",228,"Clemson","ACC",51,NA,2348,"Louisiana Tech","Western Athletic",0,NA,NA
262732433,2006,5,"regular","2006-09-30T19:00:00.000Z",NA,FALSE,TRUE,14214,3817,"Malone Stadium",2433,"Louisiana Monroe","Sun Belt",19,NA,2226,"Florida Atlantic","Sun Belt",21,NA,NA
262730066,2006,5,"regular","2006-09-30T19:00:00.000Z",NA,FALSE,FALSE,55518,3772,"Jack Trice Stadium",66,"Iowa State","Big 12",28,NA,2460,"Northern Iowa",NA,27,NA,NA
262730005,2006,5,"regular","2006-09-30T19:00:00.000Z",NA,FALSE,FALSE,32818,3803,"Legion Field",5,"UAB","Conference USA",21,NA,2653,"Troy","Sun Belt",3,NA,NA
262730249,2006,5,"regular","2006-09-30T19:00:00.000Z",NA,FALSE,TRUE,16986,NA,NA,249,"North Texas","Sun Belt",0,NA,2393,"Middle Tennessee","Sun Belt",35,NA,NA
262730238,2006,5,"regular","2006-09-30T19:00:00.000Z",NA,FALSE,FALSE,34319,3973,"Vanderbilt Stadium",238,"Vanderbilt","SEC",43,NA,218,"Temple","FBS Independents",14,NA,NA
262730239,2006,5,"regular","2006-09-30T19:00:00.000Z",NA,FALSE,TRUE,30752,3724,"Floyd Casey Stadium",239,"Baylor","Big 12",17,NA,2306,"Kansas State","Big 12",3,NA,NA
262730158,2006,5,"regular","2006-09-30T19:00:00.000Z",NA,FALSE,TRUE,85069,3834,"Memorial Stadium",158,"Nebraska","Big 12",39,NA,2305,"Kansas","Big 12",32,NA,NA
262730265,2006,5,"regular","2006-09-30T19:00:00.000Z",NA,FALSE,TRUE,35117,3820,"Martin Stadium",265,"Washington State","Pac-10",22,NA,30,"USC","Pac-10",28,NA,NA
262730251,2006,5,"regular","2006-09-30T19:00:00.000Z",NA,FALSE,FALSE,88913,3910,"Darrell K Royal-Texas Memorial Stadium",251,"Texas","Big 12",56,NA,2534,"Sam Houston State",NA,3,NA,NA
262732655,2006,5,"regular","2006-09-30T19:30:00.000Z",NA,FALSE,TRUE,21565,3493,"Mercedes-Benz Superdome",2655,"Tulane","Conference USA",28,NA,2567,"SMU","Conference USA",33,NA,NA
262730135,2006,5,"regular","2006-09-30T20:00:00.000Z",NA,FALSE,TRUE,50805,NA,NA,135,"Minnesota","Big Ten",14,NA,130,"Michigan","Big Ten",28,NA,NA
262732294,2006,5,"regular","2006-09-30T20:00:00.000Z",NA,FALSE,TRUE,70585,3793,"Kinnick Stadium",2294,"Iowa","Big Ten",17,NA,194,"Ohio State","Big Ten",38,NA,NA
262730145,2006,5,"regular","2006-09-30T21:00:00.000Z",NA,FALSE,TRUE,57184,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","SEC",9,NA,61,"Georgia","SEC",14,NA,NA
262732638,2006,5,"regular","2006-09-30T21:00:00.000Z",NA,FALSE,FALSE,51500,3946,"Sun Bowl Stadium",2638,"UTEP","Conference USA",44,NA,166,"New Mexico State","Western Athletic",38,NA,NA
262730012,2006,5,"regular","2006-09-30T22:00:00.000Z",NA,FALSE,TRUE,55409,3619,"Arizona Stadium",12,"Arizona","Pac-10",10,NA,264,"Washington","Pac-10",21,NA,NA
262732439,2006,5,"regular","2006-09-30T22:00:00.000Z",NA,FALSE,FALSE,37179,3914,"Sam Boyd Stadium",2439,"UNLV","Mountain West",3,NA,2440,"Nevada","Western Athletic",31,NA,NA
262730278,2006,5,"regular","2006-09-30T22:00:00.000Z",NA,FALSE,FALSE,42012,3660,"Bulldog Stadium",278,"Fresno State","Western Athletic",23,NA,36,"Colorado State","Mountain West",35,NA,NA
262730026,2006,5,"regular","2006-09-30T22:15:00.000Z",NA,FALSE,TRUE,72095,1056,"Rose Bowl",26,"UCLA","Pac-10",31,NA,24,"Stanford","Pac-10",0,NA,NA
262760202,2006,6,"regular","2006-10-03T19:30:00.000Z",NA,FALSE,TRUE,20625,NA,NA,202,"Tulsa","Conference USA",20,NA,2572,"Southern Mississippi","Conference USA",6,NA,NA
262770276,2006,6,"regular","2006-10-04T19:30:00.000Z",NA,FALSE,TRUE,27572,3775,"Joan C. Edwards Stadium",276,"Marshall","Conference USA",22,NA,2116,"UCF","Conference USA",23,NA,NA
262780152,2006,6,"regular","2006-10-05T19:30:00.000Z",NA,FALSE,TRUE,57437,3670,"Carter-Finley Stadium",152,"NC State","ACC",24,NA,52,"Florida State","ACC",20,NA,NA
262780254,2006,6,"regular","2006-10-05T21:00:00.000Z",NA,FALSE,TRUE,43790,587,"Rice-Eccles Stadium",254,"Utah","Mountain West",20,NA,2628,"TCU","Mountain West",7,NA,NA
262792393,2006,6,"regular","2006-10-06T20:00:00.000Z",NA,FALSE,FALSE,32797,3725,"Johnny Red"""" Floyd Stadium""""",2393,"Middle Tennessee","Sun Belt",17,NA,97,"Louisville","Big East",44,NA,NA
63845,2006,6,"regular","2006-10-07T00:00:00.000Z",NA,FALSE,TRUE,NA,NA,NA,62,"Hawai'i","Western Athletic",41,NA,2440,"Nevada","Western Athletic",34,NA,NA
262800135,2006,6,"regular","2006-10-07T12:00:00.000Z",NA,FALSE,TRUE,45227,NA,NA,135,"Minnesota","Big Ten",27,NA,213,"Penn State","Big Ten",28,NA,NA
262800002,2006,6,"regular","2006-10-07T12:00:00.000Z",NA,FALSE,TRUE,87451,3785,"Jordan-Hare Stadium",2,"Auburn","SEC",10,NA,8,"Arkansas","SEC",27,NA,NA
262800275,2006,6,"regular","2006-10-07T12:00:00.000Z",NA,FALSE,TRUE,81704,347,"Camp Randall Stadium",275,"Wisconsin","Big Ten",41,NA,77,"Northwestern","Big Ten",9,NA,NA
262800195,2006,6,"regular","2006-10-07T12:00:00.000Z",NA,FALSE,TRUE,15026,3876,"Peden Stadium",195,"Ohio","Mid-American",27,NA,2711,"Western Michigan","Mid-American",20,NA,NA
262800183,2006,6,"regular","2006-10-07T12:00:00.000Z",NA,FALSE,TRUE,41870,1964,"Carrier Dome",183,"Syracuse","Big East",11,NA,221,"Pittsburgh","Big East",21,NA,NA
262802390,2006,6,"regular","2006-10-07T12:00:00.000Z",NA,FALSE,TRUE,29621,NA,NA,2390,"Miami","ACC",27,NA,153,"North Carolina","ACC",7,NA,NA
262800154,2006,6,"regular","2006-10-07T12:00:00.000Z",NA,FALSE,TRUE,35920,3630,"BB&T Field",154,"Wake Forest","ACC",17,NA,228,"Clemson","ACC",27,NA,NA
262802305,2006,6,"regular","2006-10-07T12:00:00.000Z",NA,FALSE,TRUE,46445,3833,"Memorial Stadium",2305,"Kansas","Big 12",18,NA,245,"Texas A&M","Big 12",21,NA,NA
262802294,2006,6,"regular","2006-10-07T12:00:00.000Z",NA,FALSE,TRUE,70585,3793,"Kinnick Stadium",2294,"Iowa","Big Ten",47,NA,2509,"Purdue","Big Ten",17,NA,NA
262800356,2006,6,"regular","2006-10-07T12:00:00.000Z",NA,FALSE,TRUE,43006,3832,"Memorial Stadium",356,"Illinois","Big Ten",32,NA,84,"Indiana","Big Ten",34,NA,NA
262800218,2006,6,"regular","2006-10-07T13:00:00.000Z",NA,FALSE,FALSE,13704,3806,"Lincoln Financial Field",218,"Temple","FBS Independents",17,NA,2309,"Kent State","Mid-American",28,NA,NA
262800349,2006,6,"regular","2006-10-07T13:00:00.000Z",NA,FALSE,FALSE,31069,3841,"Blaik Field at Michie Stadium",349,"Army","FBS Independents",62,NA,2678,"VMI",NA,7,NA,NA
262802084,2006,6,"regular","2006-10-07T13:00:00.000Z",NA,FALSE,TRUE,14885,3965,"UB Stadium",2084,"Buffalo","Mid-American",25,NA,2050,"Ball State","Mid-American",55,NA,NA
262802655,2006,6,"regular","2006-10-07T14:00:00.000Z",NA,FALSE,TRUE,15064,3493,"Mercedes-Benz Superdome",2655,"Tulane","Conference USA",38,NA,242,"Rice","Conference USA",24,NA,NA
262800252,2006,6,"regular","2006-10-07T14:00:00.000Z",NA,FALSE,TRUE,60804,3801,"LaVell Edwards Stadium",252,"BYU","Mountain West",47,NA,21,"San Diego State","Mountain West",17,NA,NA
262800145,2006,6,"regular","2006-10-07T14:00:00.000Z",NA,FALSE,TRUE,51211,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","SEC",17,NA,238,"Vanderbilt","SEC",10,NA,NA
262802005,2006,6,"regular","2006-10-07T14:00:00.000Z",NA,FALSE,FALSE,45246,3713,"Falcon Stadium",2005,"Air Force","Mountain West",17,NA,2426,"Navy","FBS Independents",24,NA,NA
262800087,2006,6,"regular","2006-10-07T14:30:00.000Z",NA,FALSE,FALSE,80795,3855,"Notre Dame Stadium",87,"Notre Dame","FBS Independents",31,NA,24,"Stanford","Pac-10",10,NA,NA
262800344,2006,6,"regular","2006-10-07T14:30:00.000Z",NA,FALSE,FALSE,40327,3693,"Davis Wade Stadium",344,"Mississippi State","SEC",14,NA,277,"West Virginia","Big East",42,NA,NA
262800201,2006,6,"regular","2006-10-07T15:30:00.000Z",NA,FALSE,TRUE,76260,NA,NA,201,"Oklahoma","Big 12",10,NA,251,"Texas","Big 12",28,NA,NA
262800057,2006,6,"regular","2006-10-07T15:30:00.000Z",NA,FALSE,TRUE,90714,3634,"Ben Hill Griffin Stadium",57,"Florida","SEC",23,NA,99,"LSU","SEC",10,NA,NA
262800038,2006,6,"regular","2006-10-07T15:30:00.000Z",NA,FALSE,TRUE,47065,3726,"Folsom Field",38,"Colorado","Big 12",31,NA,239,"Baylor","Big 12",34,NA,NA
262800059,2006,6,"regular","2006-10-07T15:30:00.000Z",NA,FALSE,TRUE,51686,721,"Bobby Dodd Stadium at Historic Grant Field",59,"Georgia Tech","ACC",27,NA,120,"Maryland","ACC",23,NA,NA
262800030,2006,6,"regular","2006-10-07T15:30:00.000Z",NA,FALSE,TRUE,90282,477,"Los Angeles Memorial Coliseum",30,"USC","Pac-10",26,NA,264,"Washington","Pac-10",20,NA,NA
262802132,2006,6,"regular","2006-10-07T15:30:00.000Z",NA,FALSE,FALSE,18123,3854,"Nippert Stadium",2132,"Cincinnati","Big East",20,NA,2006,"Akron","Mid-American",14,NA,NA
262800194,2006,6,"regular","2006-10-07T15:30:00.000Z",NA,FALSE,FALSE,105057,3861,"Ohio Stadium",194,"Ohio State","Big Ten",35,NA,189,"Bowling Green","Mid-American",7,NA,NA
262802306,2006,6,"regular","2006-10-07T15:35:00.000Z",NA,FALSE,TRUE,46616,3636,"Bill Snyder Family Football Stadium",2306,"Kansas State","Big 12",31,NA,197,"Oklahoma State","Big 12",27,NA,NA
262800130,2006,6,"regular","2006-10-07T16:30:00.000Z",NA,FALSE,TRUE,111349,3558,"Michigan Stadium",130,"Michigan","Big Ten",31,NA,127,"Michigan State","Big Ten",13,NA,NA
262800070,2006,6,"regular","2006-10-07T17:05:00.000Z",NA,FALSE,TRUE,15107,3791,"Kibbie Dome",70,"Idaho","Western Athletic",28,NA,166,"New Mexico State","Western Athletic",20,NA,NA
262800036,2006,6,"regular","2006-10-07T17:30:00.000Z",NA,FALSE,TRUE,32841,3761,"Sonny Lubick Field at Hughes Stadium",36,"Colorado State","Mountain West",28,NA,2439,"UNLV","Mountain West",7,NA,NA
262800151,2006,6,"regular","2006-10-07T18:00:00.000Z",NA,FALSE,FALSE,35541,3699,"Dowdy-Ficklen Stadium",151,"East Carolina","Conference USA",31,NA,258,"Virginia","ACC",21,NA,NA
262800248,2006,6,"regular","2006-10-07T19:00:00.000Z",NA,FALSE,FALSE,17543,453,"Robertson Stadium",248,"Houston","Conference USA",28,NA,309,"Louisiana","Sun Belt",31,NA,NA
262800026,2006,6,"regular","2006-10-07T19:00:00.000Z",NA,FALSE,TRUE,65644,1056,"Rose Bowl",26,"UCLA","Pac-10",27,NA,12,"Arizona","Pac-10",7,NA,NA
262800096,2006,6,"regular","2006-10-07T19:00:00.000Z",NA,FALSE,TRUE,61449,3683,"Commonwealth Stadium",96,"Kentucky","SEC",17,NA,2579,"South Carolina","SEC",24,NA,NA
262800249,2006,6,"regular","2006-10-07T19:00:00.000Z",NA,FALSE,TRUE,15123,NA,NA,249,"North Texas","Sun Belt",25,NA,2229,"Florida International","Sun Belt",22,NA,NA
262800204,2006,6,"regular","2006-10-07T19:00:00.000Z",NA,FALSE,TRUE,42951,3893,"Reser Stadium",204,"Oregon State","Pac-10",6,NA,265,"Washington State","Pac-10",13,NA,NA
262800058,2006,6,"regular","2006-10-07T19:00:00.000Z",NA,FALSE,TRUE,30010,3886,"Raymond James Stadium",58,"South Florida","Big East",38,NA,41,"Connecticut","Big East",16,NA,NA
262800005,2006,6,"regular","2006-10-07T19:00:00.000Z",NA,FALSE,TRUE,20644,3803,"Legion Field",5,"UAB","Conference USA",35,NA,235,"Memphis","Conference USA",29,NA,NA
262802649,2006,6,"regular","2006-10-07T19:00:00.000Z",NA,FALSE,TRUE,20419,3739,"Glass Bowl",2649,"Toledo","Mid-American",20,NA,2117,"Central Michigan","Mid-American",42,NA,NA
262802641,2006,6,"regular","2006-10-07T19:00:00.000Z",NA,FALSE,TRUE,49050,3784,"Jones AT&T Stadium",2641,"Texas Tech","Big 12",21,NA,142,"Missouri","Big 12",38,NA,NA
262802032,2006,6,"regular","2006-10-07T19:05:00.000Z",NA,FALSE,TRUE,18785,NA,NA,2032,"Arkansas State","Sun Belt",10,NA,2433,"Louisiana Monroe","Sun Belt",6,NA,NA
262800333,2006,6,"regular","2006-10-07T19:07:00.000Z",NA,FALSE,FALSE,92138,3657,"Bryant Denny Stadium",333,"Alabama","SEC",30,NA,150,"Duke","ACC",14,NA,NA
262800061,2006,6,"regular","2006-10-07T19:45:00.000Z",NA,FALSE,TRUE,92746,3917,"Sanford Stadium",61,"Georgia","SEC",33,NA,2633,"Tennessee","SEC",51,NA,NA
262800066,2006,6,"regular","2006-10-07T20:00:00.000Z",NA,FALSE,TRUE,55338,3772,"Jack Trice Stadium",66,"Iowa State","Big 12",14,NA,158,"Nebraska","Big 12",28,NA,NA
262800167,2006,6,"regular","2006-10-07T20:00:00.000Z",NA,FALSE,TRUE,31375,3971,"University Stadium",167,"New Mexico","Mountain West",10,NA,2751,"Wyoming","Mountain West",14,NA,NA
262800025,2006,6,"regular","2006-10-07T20:00:00.000Z",NA,FALSE,TRUE,72516,3831,"California Memorial Stadium",25,"California","Pac-10",45,NA,2483,"Oregon","Pac-10",24,NA,NA
262800068,2006,6,"regular","2006-10-07T20:00:00.000Z",NA,FALSE,TRUE,30572,3653,"Albertsons Stadium",68,"Boise State","Western Athletic",55,NA,2348,"Louisiana Tech","Western Athletic",14,NA,NA
262800328,2006,6,"regular","2006-10-07T20:05:00.000Z",NA,FALSE,TRUE,10701,3905,"Romney Stadium",328,"Utah State","Western Athletic",13,NA,278,"Fresno State","Western Athletic",12,NA,NA
262802638,2006,6,"regular","2006-10-07T21:00:00.000Z",NA,FALSE,TRUE,41258,3946,"Sun Bowl Stadium",2638,"UTEP","Conference USA",24,NA,2567,"SMU","Conference USA",21,NA,NA
262810193,2006,6,"regular","2006-10-08T20:00:00.000Z",NA,FALSE,TRUE,0,3996,"Yager Stadium",193,"Miami (OH)","Mid-American",25,NA,2459,"Northern Illinois","Mid-American",28,NA,NA
262852226,2006,7,"regular","2006-10-12T19:00:00.000Z",NA,FALSE,FALSE,6431,NA,NA,2226,"Florida Atlantic","Sun Belt",32,NA,253,"Southern Utah",NA,7,NA,NA
262850228,2006,7,"regular","2006-10-12T19:30:00.000Z",NA,FALSE,FALSE,30246,3836,"Memorial Stadium",218,"Temple","FBS Independents",9,NA,228,"Clemson","ACC",63,NA,NA
262850103,2006,7,"regular","2006-10-12T19:30:00.000Z",NA,FALSE,TRUE,44500,3615,"Alumni Stadium",103,"Boston College","ACC",22,NA,259,"Virginia Tech","ACC",3,NA,NA
262852005,2006,7,"regular","2006-10-12T20:00:00.000Z",NA,FALSE,TRUE,30008,3713,"Falcon Stadium",2005,"Air Force","Mountain West",24,NA,36,"Colorado State","Mountain West",21,NA,NA
262862116,2006,7,"regular","2006-10-13T20:00:00.000Z",NA,FALSE,FALSE,35858,NA,NA,2116,"UCF","Conference USA",7,NA,221,"Pittsburgh","Big East",52,NA,NA
262870277,2006,7,"regular","2006-10-14T12:00:00.000Z",NA,FALSE,TRUE,60051,3842,"Mountaineer Field at Milan Puskar Stadium",277,"West Virginia","Big East",41,NA,183,"Syracuse","Big East",17,NA,NA
262870084,2006,7,"regular","2006-10-14T12:00:00.000Z",NA,FALSE,TRUE,31392,3830,"Memorial Stadium",84,"Indiana","Big Ten",31,NA,2294,"Iowa","Big Ten",28,NA,NA
262870275,2006,7,"regular","2006-10-14T12:00:00.000Z",NA,FALSE,TRUE,82010,347,"Camp Randall Stadium",275,"Wisconsin","Big Ten",48,NA,135,"Minnesota","Big Ten",12,NA,NA
262870077,2006,7,"regular","2006-10-14T12:00:00.000Z",NA,FALSE,TRUE,27171,3911,"Ryan Field",77,"Northwestern","Big Ten",10,NA,2509,"Purdue","Big Ten",31,NA,NA
262870041,2006,7,"regular","2006-10-14T12:00:00.000Z",NA,FALSE,FALSE,38824,3892,"Rentschler Field",41,"Connecticut","Big East",21,NA,349,"Army","FBS Independents",7,NA,NA
262870152,2006,7,"regular","2006-10-14T12:00:00.000Z",NA,FALSE,TRUE,55972,3670,"Carter-Finley Stadium",152,"NC State","ACC",23,NA,154,"Wake Forest","ACC",25,NA,NA
262870153,2006,7,"regular","2006-10-14T12:00:00.000Z",NA,FALSE,FALSE,44000,3787,"Kenan Memorial Stadium",153,"North Carolina","ACC",20,NA,58,"South Florida","Big East",37,NA,NA
262870201,2006,7,"regular","2006-10-14T12:30:00.000Z",NA,FALSE,TRUE,84152,3835,"Gaylord Family Oklahoma Memorial Stadium",201,"Oklahoma","Big 12",34,NA,66,"Iowa State","Big 12",9,NA,NA
262870061,2006,7,"regular","2006-10-14T12:30:00.000Z",NA,FALSE,TRUE,92746,3917,"Sanford Stadium",61,"Georgia","SEC",22,NA,238,"Vanderbilt","SEC",24,NA,NA
262872084,2006,7,"regular","2006-10-14T13:00:00.000Z",NA,FALSE,TRUE,0,3965,"UB Stadium",2084,"Buffalo","Mid-American",31,NA,193,"Miami (OH)","Mid-American",38,NA,NA
262872117,2006,7,"regular","2006-10-14T13:00:00.000Z",NA,FALSE,TRUE,21013,3786,"Kelly/Shorts Stadium",2117,"Central Michigan","Mid-American",18,NA,2050,"Ball State","Mid-American",7,NA,NA
262870150,2006,7,"regular","2006-10-14T13:00:00.000Z",NA,FALSE,TRUE,17525,3982,"Wallace Wade Stadium",150,"Duke","ACC",24,NA,52,"Florida State","ACC",51,NA,NA
262872426,2006,7,"regular","2006-10-14T13:30:00.000Z",NA,FALSE,FALSE,36918,3852,"Navy-Marine Corps Memorial Stadium",2426,"Navy","FBS Independents",0,NA,164,"Rutgers","Big East",34,NA,NA
262870235,2006,7,"regular","2006-10-14T14:00:00.000Z",NA,FALSE,FALSE,31758,3805,"Liberty Bowl Memorial Stadium",235,"Memphis","Conference USA",23,NA,2032,"Arkansas State","Sun Belt",26,NA,NA
262870008,2006,7,"regular","2006-10-14T14:00:00.000Z",NA,FALSE,FALSE,72453,3887,"Donald W. Reynolds Razorback Stadium Frank Broyles Field",8,"Arkansas","SEC",63,NA,2546,"Southeast Missouri State",NA,7,NA,NA
262872305,2006,7,"regular","2006-10-14T14:00:00.000Z",NA,FALSE,TRUE,41203,3833,"Memorial Stadium",2305,"Kansas","Big 12",32,NA,197,"Oklahoma State","Big 12",42,NA,NA
262872711,2006,7,"regular","2006-10-14T14:00:00.000Z",NA,FALSE,TRUE,19275,3980,"Waldo Stadium",2711,"Western Michigan","Mid-American",16,NA,2459,"Northern Illinois","Mid-American",14,NA,NA
262870344,2006,7,"regular","2006-10-14T14:30:00.000Z",NA,FALSE,FALSE,0,3693,"Davis Wade Stadium",344,"Mississippi State","SEC",35,NA,55,"Jacksonville State",NA,3,NA,NA
262872567,2006,7,"regular","2006-10-14T15:00:00.000Z",NA,FALSE,TRUE,14032,3735,"Gerald J. Ford Stadium",2567,"SMU","Conference USA",31,NA,276,"Marshall","Conference USA",21,NA,NA
262872751,2006,7,"regular","2006-10-14T15:00:00.000Z",NA,FALSE,TRUE,20806,NA,NA,2751,"Wyoming","Mountain West",31,NA,254,"Utah","Mountain West",15,NA,NA
262870151,2006,7,"regular","2006-10-14T15:00:00.000Z",NA,FALSE,TRUE,24011,3699,"Dowdy-Ficklen Stadium",151,"East Carolina","Conference USA",10,NA,202,"Tulsa","Conference USA",31,NA,NA
262870097,2006,7,"regular","2006-10-14T15:30:00.000Z",NA,FALSE,TRUE,41549,3873,"Papa John's Cardinal Stadium",97,"Louisville","Big East",23,NA,2132,"Cincinnati","Big East",17,NA,NA
262872483,2006,7,"regular","2006-10-14T15:30:00.000Z",NA,FALSE,TRUE,58618,3626,"Autzen Stadium",2483,"Oregon","Pac-10",30,NA,26,"UCLA","Pac-10",20,NA,NA
262870245,2006,7,"regular","2006-10-14T15:30:00.000Z",NA,FALSE,TRUE,71136,3795,"Kyle Field",245,"Texas A&M","Big 12",25,NA,142,"Missouri","Big 12",19,NA,NA
262870333,2006,7,"regular","2006-10-14T15:30:00.000Z",NA,FALSE,TRUE,92138,3657,"Bryant Denny Stadium",333,"Alabama","SEC",26,NA,145,"Ole Miss","SEC",23,NA,NA
262870038,2006,7,"regular","2006-10-14T15:30:00.000Z",NA,FALSE,TRUE,50233,3726,"Folsom Field",38,"Colorado","Big 12",30,NA,2641,"Texas Tech","Big 12",6,NA,NA
262870258,2006,7,"regular","2006-10-14T15:30:00.000Z",NA,FALSE,TRUE,59367,3923,"Scott Stadium",258,"Virginia","ACC",26,NA,120,"Maryland","ACC",28,NA,NA
262870127,2006,7,"regular","2006-10-14T15:30:00.000Z",NA,FALSE,TRUE,73498,3936,"Spartan Stadium",127,"Michigan State","Big Ten",7,NA,194,"Ohio State","Big Ten",38,NA,NA
262872309,2006,7,"regular","2006-10-14T16:00:00.000Z",NA,FALSE,TRUE,20212,3696,"Dix Stadium",2309,"Kent State","Mid-American",40,NA,2649,"Toledo","Mid-American",14,NA,NA
262872653,2006,7,"regular","2006-10-14T16:00:00.000Z",NA,FALSE,TRUE,19415,3975,"Veterans Memorial Stadium",2653,"Troy","Sun Belt",24,NA,2433,"Louisiana Monroe","Sun Belt",19,NA,NA
262870189,2006,7,"regular","2006-10-14T16:00:00.000Z",NA,FALSE,TRUE,14525,3700,"Doyt Perry Stadium",189,"Bowling Green","Mid-American",24,NA,2199,"Eastern Michigan","Mid-American",21,NA,NA
262870278,2006,7,"regular","2006-10-14T17:00:00.000Z",NA,FALSE,TRUE,39122,3660,"Bulldog Stadium",278,"Fresno State","Western Athletic",37,NA,62,"Hawai'i","Western Athletic",68,NA,NA
262870265,2006,7,"regular","2006-10-14T17:00:00.000Z",NA,FALSE,TRUE,31441,3820,"Martin Stadium",265,"Washington State","Pac-10",3,NA,25,"California","Pac-10",21,NA,NA
