"game_id","season","week","season_type","start_date","start_time_tbd","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_conference","home_points","home_post_win_prob","away_id","away_team","away_conference","away_points","away_post_win_prob","excitement_index"
400603840,2015,1,"regular","2015-09-03T18:00:00.000Z",NA,TRUE,FALSE,51664,3628,"Bank of America Stadium",2579,"South Carolina","SEC",17,"0.32245932505239777",153,"North Carolina","ACC",13,"0.6775406749476023","7.94978585869999"
400763593,2015,1,"regular","2015-09-03T18:00:00.000Z",NA,FALSE,FALSE,39184,3652,"Bright House Networks Stadium",2116,"UCF","American Athletic",14,"0.10131731322441452",2229,"Florida International","Conference USA",15,"0.8986826867755855","5.3903379073"
400763399,2015,1,"regular","2015-09-03T19:00:00.000Z",NA,FALSE,FALSE,19717,3786,"Kelly/Shorts Stadium",2117,"Central Michigan","Mid-American",13,"0.08629501978357867",197,"Oklahoma State","Big 12",24,"0.9137049802164213","3.1885406359"
400756896,2015,1,"regular","2015-09-03T19:00:00.000Z",NA,FALSE,FALSE,27126,3630,"BB&T Field",154,"Wake Forest","ACC",41,"0.9999861779726812",2210,"Elon",NA,3,"0.000013822027318810548","2.0872957646"
400787299,2015,1,"regular","2015-09-03T19:00:00.000Z",NA,FALSE,FALSE,10473,3919,"Scheumann Stadium",2050,"Ball State","Mid-American",48,"0.5333798288849951",2678,"VMI",NA,36,"0.46662017111500487","4.7380781049"
400764854,2015,1,"regular","2015-09-03T19:30:00.000Z",NA,FALSE,FALSE,26113,3892,"Rentschler Field",41,"Connecticut","American Athletic",20,"0.9751954499165597",222,"Villanova",NA,15,"0.02480455008344029","6.3109494228"
400756895,2015,1,"regular","2015-09-03T19:30:00.000Z",NA,FALSE,FALSE,49196,721,"Bobby Dodd Stadium at Historic Grant Field",59,"Georgia Tech","ACC",69,"0.9999971059852482",2016,"Alcorn State",NA,6,"0.0000028940147518419224","1.04662376849999"
400603839,2015,1,"regular","2015-09-03T20:00:00.000Z",NA,FALSE,FALSE,30307,3973,"Vanderbilt Stadium",238,"Vanderbilt","SEC",12,"0.6903780159152395",98,"Western Kentucky","Conference USA",14,"0.3096219840847605","5.6575509609"
400756883,2015,1,"regular","2015-09-03T20:30:00.000Z",NA,FALSE,FALSE,47825,587,"Rice-Eccles Stadium",254,"Utah","Pac-12",24,"0.9017524508885089",130,"Michigan","Big Ten",17,"0.09824754911149114","4.6176711164"
400763398,2015,1,"regular","2015-09-03T21:00:00.000Z",NA,FALSE,FALSE,54147,3953,"TCF Bank Stadium",135,"Minnesota","Big Ten",17,"0.07837070413274612",2628,"TCU","Big 12",23,"0.9216292958672538","2.7537930284"
400787302,2015,1,"regular","2015-09-03T21:00:00.000Z",NA,FALSE,FALSE,11587,3791,"Kibbie Dome",70,"Idaho","Sun Belt",28,"0.005922595239181424",195,"Ohio","Mid-American",45,"0.9940774047608186","4.9746849037"
400787110,2015,1,"regular","2015-09-03T21:00:00.000Z",NA,FALSE,FALSE,21209,3905,"Romney Stadium",328,"Utah State","Mountain West",12,"0.29176428020527856",253,"Southern Utah",NA,9,"0.7082357197947214","8.8452949667"
400756894,2015,1,"regular","2015-09-03T21:30:00.000Z",NA,FALSE,FALSE,25470,4729,"Benson Field at Yulman Stadium",2655,"Tulane","American Athletic",7,"0.005530112651445365",150,"Duke","ACC",37,"0.9944698873485547","2.7582590138"
400787108,2015,1,"regular","2015-09-03T22:00:00.000Z",NA,FALSE,FALSE,21483,3816,"Mackay Stadium",2440,"Nevada","Mountain West",31,"0.9974701755161006",302,"UC Davis",NA,17,"0.002529824483899379","2.4004603686"
400756882,2015,1,"regular","2015-09-03T22:00:00.000Z",NA,FALSE,FALSE,51111,3619,"Arizona Stadium",12,"Arizona","Pac-12",42,"0.15371950284735622",2636,"UT San Antonio","Conference USA",32,"0.8462804971526438","1.45698808729999"
400799923,2015,1,"regular","2015-09-03T22:00:00.000Z",NA,FALSE,FALSE,32547,3660,"Bulldog Stadium",278,"Fresno State","Mountain West",34,"0.9879852752659197",2000,"Abilene Christian",NA,13,"0.012014724734080273","3.63336776399999"
400787109,2015,1,"regular","2015-09-03T22:00:00.000Z",NA,FALSE,FALSE,15198,3935,"Spartan Stadium",23,"San José State","Mountain West",43,"0.9992858856570889",160,"New Hampshire",NA,13,"0.0007141143429111318","2.0077161215"
400787107,2015,1,"regular","2015-09-04T01:00:00.000Z",NA,FALSE,FALSE,24255,3610,"Aloha Stadium",62,"Hawai'i","Mountain West",28,"0.78293813326225998027",38,"Colorado","Pac-12",20,"0.21706186673774001973",NA
400763587,2015,1,"regular","2015-09-04T15:30:00.000Z",NA,FALSE,FALSE,10252,3495,"Georgia Dome",2247,"Georgia State","Sun Belt",20,"0.5179462015256432",2429,"Charlotte","Conference USA",23,"0.4820537984743568","4.9427680109"
400763470,2015,1,"regular","2015-09-04T19:00:00.000Z",NA,FALSE,FALSE,30885,3980,"Waldo Stadium",2711,"Western Michigan","Mid-American",24,"0.08767580318556788",127,"Michigan State","Big Ten",37,"0.9123241968144321","1.2308073913"
400764855,2015,1,"regular","2015-09-04T19:00:00.000Z",NA,FALSE,FALSE,32047,3735,"Gerald J. Ford Stadium",2567,"SMU","American Athletic",21,"0.003645725186432551",239,"Baylor","Big 12",56,"0.9963542748135674","1.80597644569999"
400756903,2015,1,"regular","2015-09-04T19:00:00.000Z",NA,FALSE,FALSE,30112,1964,"Carrier Dome",183,"Syracuse","ACC",47,"0.9999822963474416",227,"Rhode Island",NA,0,"0.000017703652558376248","2.0281674299"
400760491,2015,1,"regular","2015-09-04T19:00:00.000Z",NA,FALSE,FALSE,22523,3841,"Blaik Field at Michie Stadium",349,"Army","FBS Independents",35,"0.5078210156917",2230,"Fordham",NA,37,"0.4921789843083","6.95966309979999"
400756887,2015,1,"regular","2015-09-04T20:00:00.000Z",NA,FALSE,FALSE,35160,3893,"Reser Stadium",204,"Oregon State","Pac-12",26,"0.99973849786178",2692,"Weber State",NA,7,"0.00026150213821996005","4.2286517652"
400756888,2015,1,"regular","2015-09-04T22:26:00.000Z",NA,FALSE,FALSE,36836,3653,"Albertsons Stadium",68,"Boise State","Mountain West",16,"0.9599791190224326",264,"Washington","Pac-12",13,"0.0400208809775674","5.211559612"
400763473,2015,1,"regular","2015-09-05T12:00:00.000Z",NA,FALSE,FALSE,59450,3793,"Kinnick Stadium",2294,"Iowa","Big Ten",31,"0.998287714671344",2287,"Illinois State",NA,14,"0.0017122853286559714","2.3130227547"
400764860,2015,1,"regular","2015-09-05T12:00:00.000Z",NA,FALSE,FALSE,28015,3852,"Navy-Marine Corps Memorial Stadium",2426,"Navy","American Athletic",48,"0.9999305408892315",2142,"Colgate",NA,10,"0.00006945911076849942","2.0128745899"
400603831,2015,1,"regular","2015-09-05T12:00:00.000Z",NA,FALSE,FALSE,92746,3917,"Sanford Stadium",61,"Georgia","SEC",51,"0.9993728217566958",2433,"Louisiana Monroe","Sun Belt",14,"0.0006271782433041606","0.181193705199999"
400603835,2015,1,"regular","2015-09-05T12:00:00.000Z",NA,FALSE,FALSE,60186,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","SEC",76,"0.9999975285075248",2630,"UT Martin",NA,3,"0.0000024714924752311518","1.0053332697"
400756891,2015,1,"regular","2015-09-05T12:00:00.000Z",NA,FALSE,FALSE,36024,3911,"Ryan Field",77,"Northwestern","Big Ten",16,"0.9090407690878116",24,"Stanford","Pac-12",6,"0.09095923091218838","6.251687021"
400763496,2015,1,"regular","2015-09-05T12:00:00.000Z",NA,FALSE,FALSE,47453,3754,"High Point Solutions Stadium",164,"Rutgers","Big Ten",63,"0.9994791848250604",2450,"Norfolk State",NA,13,"0.0005208151749396261","2.76958499919999"
400763494,2015,1,"regular","2015-09-05T12:00:00.000Z",NA,FALSE,FALSE,38117,3665,"Maryland Stadium",120,"Maryland","Big Ten",50,"0.9976395169850133",257,"Richmond",NA,21,"0.002360483014986703","3.66056612949999"
400763401,2015,1,"regular","2015-09-05T12:00:00.000Z",NA,FALSE,FALSE,0,3833,"Memorial Stadium",2305,"Kansas","Big 12",38,"0.1413291240686219",2571,"South Dakota State",NA,41,"0.8586708759313781","6.7413022896"
400756898,2015,1,"regular","2015-09-05T12:30:00.000Z",NA,FALSE,FALSE,81345,3836,"Memorial Stadium",228,"Clemson","ACC",49,"0.9999892892225151",2747,"Wofford",NA,10,"0.000010710777484934653","1.7580469261"
400756897,2015,1,"regular","2015-09-05T13:00:00.000Z",NA,FALSE,FALSE,0,3615,"Alumni Stadium",103,"Boston College","ACC",24,"0.9990420942980396",311,"Maine",NA,3,"0.0009579057019604154","4.65380828879999"
400756902,2015,1,"regular","2015-09-05T13:00:00.000Z",NA,FALSE,FALSE,49969,3752,"Heinz Field",221,"Pittsburgh","ACC",45,"0.7945516672225329",2754,"Youngstown State",NA,37,"0.2054483327774671","3.2830088886"
400835430,2015,1,"regular","2015-09-05T14:00:00.000Z",NA,FALSE,FALSE,36693,3832,"Memorial Stadium",356,"Illinois","Big Ten",52,"0.9999945402233071",2309,"Kent State","Mid-American",3,"0.000005459776692862128","1.2777666493"
400756889,2015,1,"regular","2015-09-05T14:00:00.000Z",NA,FALSE,FALSE,24302,3820,"Martin Stadium",265,"Washington State","Pac-12",17,"0.24702671105678178",2502,"Portland State",NA,24,"0.7529732889432182","6.2588713017"
400756904,2015,1,"regular","2015-09-05T15:30:00.000Z",NA,FALSE,FALSE,68615,1056,"Rose Bowl",26,"UCLA","Pac-12",34,"0.9973154452533917",258,"Virginia","ACC",16,"0.0026845547466083364","2.5875267865"
400603828,2015,1,"regular","2015-09-05T15:30:00.000Z",NA,FALSE,FALSE,67708,3887,"Donald W. Reynolds Razorback Stadium Frank Broyles Field",8,"Arkansas","SEC",48,"0.9999817481673314",2638,"UTEP","Conference USA",13,"0.00001825183266856989","0.142683040099999"
400603829,2015,1,"regular","2015-09-05T15:30:00.000Z",NA,TRUE,FALSE,73927,3495,"Georgia Dome",2,"Auburn","SEC",31,"0.4455522525629152",97,"Louisville","ACC",24,"0.5544477474370848","2.8054821473"
400787111,2015,1,"regular","2015-09-05T15:30:00.000Z",NA,FALSE,FALSE,33734,3713,"Falcon Stadium",2005,"Air Force","Mountain West",63,"0.999965500597554",2415,"Morgan State",NA,7,"0.000034499402446042104","2.0252589326"
400787303,2015,1,"regular","2015-09-05T15:30:00.000Z",NA,FALSE,FALSE,20872,3965,"UB Stadium",2084,"Buffalo","Mid-American",51,"0.9994177939163478",399,"Albany",NA,14,"0.0005822060836522258","2.5342659869"
400787304,2015,1,"regular","2015-09-05T15:30:00.000Z",NA,FALSE,FALSE,14397,3996,"Yager Stadium",193,"Miami (OH)","Mid-American",26,"0.9995288153853598",2506,"Presbyterian College",NA,7,"0.000471184614640241","5.0541224538"
400787412,2015,1,"regular","2015-09-05T15:30:00.000Z",NA,FALSE,FALSE,24314,3792,"Kidd Brewer Stadium",2026,"Appalachian State","Sun Belt",49,"0.9999949723260483",47,"Howard",NA,0,"0.000005027673951718548","1.72500081359999"
400763406,2015,1,"regular","2015-09-05T15:30:00.000Z",NA,FALSE,FALSE,60073,3784,"Jones AT&T Stadium",2641,"Texas Tech","Big 12",59,"0.2830810780654998",2534,"Sam Houston State",NA,45,"0.7169189219345002","4.79691612629999"
400763495,2015,1,"regular","2015-09-05T15:30:00.000Z",NA,FALSE,FALSE,89959,3834,"Memorial Stadium",158,"Nebraska","Big Ten",28,"0.5220133742296728",252,"BYU","FBS Independents",33,"0.47798662577032724","7.5396838635"
400763588,2015,1,"regular","2015-09-05T15:30:00.000Z",NA,FALSE,FALSE,6474,3912,"Rynearson Stadium",2199,"Eastern Michigan","Mid-American",34,"0.5401587616144408",295,"Old Dominion","Conference USA",38,"0.45984123838555924","7.7497659326"
400763497,2015,1,"regular","2015-09-05T15:30:00.000Z",NA,FALSE,FALSE,69176,3806,"Lincoln Financial Field",218,"Temple","American Athletic",27,"0.9976601330366646",213,"Penn State","Big Ten",10,"0.002339866963335435","4.1035578849"
400763592,2015,1,"regular","2015-09-05T15:30:00.000Z",NA,FALSE,FALSE,0,3674,"Skelly Field at H. A. Chapman Stadium",202,"Tulsa","American Athletic",47,"0.5761552059149949",2226,"Florida Atlantic","Conference USA",44,"0.4238447940850051","10.3803286388"
400787116,2015,1,"regular","2015-09-05T16:00:00.000Z",NA,FALSE,FALSE,23669,3984,"War Memorial Stadium",2751,"Wyoming","Mountain West",13,"0.017837248685188573",155,"North Dakota",NA,24,"0.9821627513148115","3.6184302914"
400763472,2015,1,"regular","2015-09-05T16:00:00.000Z",NA,FALSE,FALSE,36071,3830,"Memorial Stadium",84,"Indiana","Big Ten",48,"0.3151461488703864",79,"Southern Illinois",NA,47,"0.6848538511296136","9.5526425697"
400787112,2015,1,"regular","2015-09-05T16:00:00.000Z",NA,FALSE,FALSE,24571,3761,"Sonny Lubick Field at Hughes Stadium",36,"Colorado State","Mountain West",65,"0.9999953304988869",2542,"Savannah State",NA,13,"0.000004669501113108154","1.4340014957"
400834350,2015,1,"regular","2015-09-05T16:00:00.000Z",NA,TRUE,FALSE,61323,3810,"Nissan Stadium",2633,"Tennessee","SEC",59,"0.9105874027749374",189,"Bowling Green","Mid-American",30,"0.08941259722506256","2.23764243579999"
400603834,2015,1,"regular","2015-09-05T16:00:00.000Z",NA,FALSE,FALSE,64670,3838,"Faurot Field",142,"Missouri","SEC",34,"0.9955221414481773",2546,"Southeast Missouri State",NA,3,"0.0044778585518227","2.7986117194"
400763591,2015,1,"regular","2015-09-05T16:40:00.000Z",NA,FALSE,FALSE,18296,3895,"Rice Stadium",242,"Rice","Conference USA",56,"0.9997726805313012",2681,"Wagner",NA,16,"0.0002273194686988056","1.6098316806"
